Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Libertinage, Le - Louis Aragon.epub;Aragon, Louis;Libertinage, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Aragon' dans TITRE;Libertinage, Le;Aragon, Louis
Mirbeau,Octave [N-01] Lettres de ma chaumière - 21 lettres (1886) french.zzz.epub;Mirbeau,Octave;Lettres de ma chaumière - 21 lettres;130;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Nom d'auteur connu 'Mirbeau' dans TITRE;Lettres de ma chaumière - 21 lettres;Mirbeau,Octave
Acide sulfurique - Amélie Nothomb.epub;Nothomb, Amélie;Acide sulfurique;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Nothomb' dans TITRE;Acide sulfurique;Nothomb, Amélie
Dark horse - Craig Johnson.epub;Johnson, Craig;Dark horse;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Johnson' dans TITRE;Dark horse;Johnson, Craig
Italienne, L' - Adriana Trigiani.epub;Trigiani, Adriana;Italienne, L';130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Italienne, L';Trigiani, Adriana
Entrez dans la danse - Jean Teulé.epub;Teulé, Jean;Entrez dans la danse;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Teulé' dans TITRE;Entrez dans la danse;Teulé, Jean
Prophétie Charlemagne, La - Steve Berry.epub;Berry, Steve;Prophétie Charlemagne, La;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Berry' dans TITRE;Prophétie Charlemagne, La;Berry, Steve
Maître de la lumière, Le - Maurice Renard.epub;Renard, Maurice;Maître de la lumière, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Renard' dans TITRE;Maître de la lumière, Le;Renard, Maurice
Anges et démons - Dan Brown.epub;Brown, Dan;Anges et démons;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Brown' dans TITRE;Anges et démons;Brown, Dan
Moby Dick - Herman Melville.epub;Melville, Herman;Moby Dick;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Moby Dick;Melville, Herman
Tolstoï,Léon {comte} [La guerre et la paix-3] Borodino - Les français à Moscou 1812-1820 (1863) french.zzz.epub;Tolstoï,Léon;Borodino - Les français à Moscou 1812-1820;130;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Nom d'auteur connu 'Tolstoï' dans TITRE;Borodino - Les français à Moscou 1812-1820;Tolstoï,Léon
Coup pour coup - Jack London.epub;London, Jack;Coup pour coup;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'London' dans TITRE;Coup pour coup;London, Jack
En Un Combat Douteux - John Steinbeck.epub;Steinbeck, John;En Un Combat Douteux;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Steinbeck' dans TITRE;En Un Combat Douteux;Steinbeck, John
Bonheur national brut, Le - François Roux.epub;Roux, François;Bonheur national brut, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Roux' dans TITRE;Bonheur national brut, Le;Roux, François
Fortune des Rougon d'Emile Zola, La - Émile Zola.epub;Zola, Émile;Fortune des Rougon d'Emile Zola, La;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Zola' dans TITRE;Fortune des Rougon d'Emile Zola, La;Zola, Émile
Figures et choses qui passaient - Pierre Loti.epub;Loti, Pierre;Figures et choses qui passaient;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Loti' dans TITRE;Figures et choses qui passaient;Loti, Pierre
Musset,Alfred de [] Oeuvres complètes - Tome 3.epub;Musset,Alfred de;Oeuvres complètes - Tome 3;110;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Oeuvres complètes - Tome 3;Musset,Alfred de
Piège nuptial - Douglas Kennedy.epub;Kennedy, Douglas;Piège nuptial;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Kennedy' dans TITRE;Piège nuptial;Kennedy, Douglas
Gabriela, Girofle et Cannelle - Jorge Amado.epub;Amado, Jorge;Gabriela, Girofle et Cannelle;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Amado' dans TITRE;Gabriela, Girofle et Cannelle;Amado, Jorge
A la recherche du temps perdu - Tome IV - Sodome et Gomorrhe - Marcel Proust.epub;Proust, Marcel;Sodome et Gomorrhe;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Proust' dans TITRE;Sodome et Gomorrhe;Proust, Marcel
Jeunesse suivi du Cœur des ténèbres - Joseph Conrad.epub;Conrad, Joseph;Jeunesse suivi du Cœur des ténèbres;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Conrad' dans TITRE;Jeunesse suivi du Cœur des ténèbres;Conrad, Joseph
Moi, Snob _ - Virginia Woolf.epub;Woolf, Virginia;Moi, Snob _;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Woolf' dans TITRE;Moi, Snob _;Woolf, Virginia
Galadio - Didier Daeninckx.epub;Daeninckx, Didier;Galadio;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Daeninckx' dans TITRE;Galadio;Daeninckx, Didier
Vivants, Les - Pascale Kramer.epub;Kramer, Pascale;Vivants, Les;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Vivants, Les;Kramer, Pascale
Cassandra - Todd Robinson.epub;Robinson, Todd;Cassandra;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Cassandra;Robinson, Todd
Dickens,Charles [] Barnabé Rudge -Tome 2 (1841) french.zzz.epub;Dickens,Charles;Barnabé Rudge -Tome 2;170;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Dickens' dans TITRE;Barnabé Rudge -Tome 2;Dickens,Charles
Fœtus-party - Pierre Pelot.epub;Pelot, Pierre;Fœtus-party;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Pelot' dans TITRE;Fœtus-party;Pelot, Pierre
LETTRE AU PÈRE - Franz Kafka.epub;Kafka, Franz;LETTRE AU PÈRE;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Kafka' dans TITRE;LETTRE AU PÈRE;Kafka, Franz
Coups de sang - François Cavanna.epub;Cavanna, François;Coups de sang;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Cavanna' dans TITRE;Coups de sang;Cavanna, François
À la fin le silence - Laurence Tardieu.epub;Tardieu, Laurence;À la fin le silence;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Tardieu' dans TITRE;À la fin le silence;Tardieu, Laurence
Morella - Edgar Allan Poe.epub;Poe, Edgar Allan;Morella;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Poe' dans TITRE;Morella;Poe, Edgar Allan
Transatlantic - McCann Colum.epub;Colum, McCann;Transatlantic;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Transatlantic;Colum, McCann
Petit âne blanc, Le - Joseph Kessel.epub;Kessel, Joseph;Petit âne blanc, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Kessel' dans TITRE;Petit âne blanc, Le;Kessel, Joseph
Ma mère du Nord - Jean-Louis Fournier.epub;Fournier, Jean-Louis;Ma mère du Nord;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Fournier' dans TITRE;Ma mère du Nord;Fournier, Jean-Louis
Crazy cock - Henry Miller.epub;Miller, Henry;Crazy cock;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Miller' dans TITRE;Crazy cock;Miller, Henry
Macbett - Eugène Ionesco.epub;Ionesco, Eugène;Macbett;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Ionesco' dans TITRE;Macbett;Ionesco, Eugène
William Shakespeare - Oeuvres Complètes LCI_30 (Annoté) - William Shakespeare.epub;Shakespeare, William;Oeuvres Complètes LCI_30 (Annoté);190;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Oeuvres Complètes LCI_30 (Annoté);Shakespeare, William
Duchesse de Langeais, La - Honoré (de) Balzac.epub;Balzac, Honoré (de);Duchesse de Langeais, La;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Balzac' dans TITRE;Duchesse de Langeais, La;Balzac, Honoré (de)
Palomar - Italo Calvino.epub;Calvino, Italo;Palomar;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Calvino' dans TITRE;Palomar;Calvino, Italo
Etat islamique (DOCUMENTS (H.C)) (French Edition), L' - Samuel Laurent.epub;Laurent, Samuel;Etat islamique (DOCUMENTS (H.C)) (French Edition), L';130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Etat islamique (DOCUMENTS (H.C)) (French Edition), L';Laurent, Samuel
Et nous nous reverrons_. - Mary Higgins Clark.epub;Clark, Mary Higgins;Et nous nous reverrons_.;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Clark' dans TITRE;Et nous nous reverrons_.;Clark, Mary Higgins
Pour qui sonne le glas - Ernest Hemingway.epub;Hemingway, Ernest;Pour qui sonne le glas;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Hemingway' dans TITRE;Pour qui sonne le glas;Hemingway, Ernest
Triangle D'Hiver, Le - Julia Deck.epub;Deck, Julia;Triangle D'Hiver, Le;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Triangle D'Hiver, Le;Deck, Julia
Colomb de la lune - René Barjavel.epub;Barjavel, René;Colomb de la lune;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Barjavel' dans TITRE;Colomb de la lune;Barjavel, René
Nez, Le - Nikolai Gogol.epub;Gogol, Nikolai;Nez, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Gogol' dans TITRE;Nez, Le;Gogol, Nikolai
Rustiques, Les - Louis Pergaud.epub;Pergaud, Louis;Rustiques, Les;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Pergaud' dans TITRE;Rustiques, Les;Pergaud, Louis
Indigo Blues - Robert Crais.epub;Crais, Robert;Indigo Blues;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Crais' dans TITRE;Indigo Blues;Crais, Robert
Paradis du sens, Le - Jean-Christophe Bailly.epub;Bailly, Jean-Christophe;Paradis du sens, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Bailly' dans TITRE;Paradis du sens, Le;Bailly, Jean-Christophe
Contes Humoristiques - Tome 1 - Alphonse Allais.epub;Allais, Alphonse;Tome 1;350;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Allais' dans TITRE;Tome 1;Allais, Alphonse
Faim, La - Knut Hamsun.epub;Hamsun, Knut;Faim, La;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Hamsun' dans TITRE;Faim, La;Hamsun, Knut
Noir, Le - Alain Badiou.epub;Badiou, Alain;Noir, Le;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Noir, Le;Badiou, Alain
Pékin pirate - Xu Zechen.epub;Zechen, Xu;Pékin pirate;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Pékin pirate;Zechen, Xu
Nos gloires secrètes - Tonino Benacquista.epub;Benacquista, Tonino;Nos gloires secrètes;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Benacquista' dans TITRE;Nos gloires secrètes;Benacquista, Tonino
Liberté conditionnelle - Akira Yoshimura.epub;Yoshimura, Akira;Liberté conditionnelle;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Yoshimura' dans TITRE;Liberté conditionnelle;Yoshimura, Akira
Tueur se meurt, Le - James Sallis.epub;Sallis, James;Tueur se meurt, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Sallis' dans TITRE;Tueur se meurt, Le;Sallis, James
Ronce-Rose - Éric Chevillard.epub;Chevillard, Éric;Ronce-Rose;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Ronce-Rose;Chevillard, Éric
Correspondance - Marcel Proust.epub;Proust, Marcel;Correspondance;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Proust' dans TITRE;Correspondance;Proust, Marcel
Eux - Joyce Carol Oates.epub;Oates, Joyce Carol;Eux;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Oates' dans TITRE;Eux;Oates, Joyce Carol
Oreiller D'Herbes - Sôseki Natsume.epub;Natsume, Sôseki;Oreiller D'Herbes;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Natsume' dans TITRE;Oreiller D'Herbes;Natsume, Sôseki
Ombres chinoises - Lisa See.epub;See, Lisa;Ombres chinoises;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Ombres chinoises;See, Lisa
Compte à rebours - Alan Weisman.epub;Weisman, Alan;Compte à rebours;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Compte à rebours;Weisman, Alan
Docteur Pascal_ Les Rougon-Macquart, Le - Émile Zola.epub;Zola, Émile;Docteur Pascal_ Les Rougon-Macquart, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Zola' dans TITRE;Docteur Pascal_ Les Rougon-Macquart, Le;Zola, Émile
Deux petites filles en bleu - Mary Higgins Clark.epub;Clark, Mary Higgins;Deux petites filles en bleu;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Clark' dans TITRE;Deux petites filles en bleu;Clark, Mary Higgins
Absolue Perfection du crime, L' - Tanguy Viel.epub;Viel, Tanguy;Absolue Perfection du crime, L';130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Absolue Perfection du crime, L';Viel, Tanguy
PAUVRES GENS, LES - Fédor Mikhaïlovitch Dostoïevski.epub;Dostoïevski, Fédor Mikhaïlovitch;PAUVRES GENS, LES;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Dostoïevski' dans TITRE;PAUVRES GENS, LES;Dostoïevski, Fédor Mikhaïlovitch
Ce qu'ils disent ou rien - Annie Ernaux.epub;Ernaux, Annie;Ce qu'ils disent ou rien;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Ernaux' dans TITRE;Ce qu'ils disent ou rien;Ernaux, Annie
Disparition de Stephanie Mailer (French Edition), La - Joël Dicker.epub;Dicker, Joël;Disparition de Stephanie Mailer (French Edition), La;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Disparition de Stephanie Mailer (French Edition), La;Dicker, Joël
Meilleurs vœux des Gillespie - Monica Mcinerney.epub;Mcinerney, Monica;Meilleurs vœux des Gillespie;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Mcinerney' dans TITRE;Meilleurs vœux des Gillespie;Mcinerney, Monica
Pas dupe - Yves Ravey.epub;Ravey, Yves;Pas dupe;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Ravey' dans TITRE;Pas dupe;Ravey, Yves
XieXie - Michelle Deshaies.epub;Deshaies, Michelle;XieXie;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;XieXie;Deshaies, Michelle
Histoire de l'Art - Tome III _ l'Art renaissant - Élie Faure.epub;Faure, Élie;Tome III _ l'Art renaissant;150;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Mots-clés de titre dans AUTEUR;Tome III _ l'Art renaissant;Faure, Élie
Parasites - Ryû Murakami.epub;Murakami, Ryû;Parasites;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Murakami' dans TITRE;Parasites;Murakami, Ryû
Six problèmes pour don Isidro Parodi - Borges, Jorge Luis & Bioy Casares, Adolfo.epub;Borges, Jorge Luis & Bioy Casares, Adolfo;Six problèmes pour don Isidro Parodi;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Borges' dans TITRE;Six problèmes pour don Isidro Parodi;Borges, Jorge Luis & Bioy Casares, Adolfo
Azami - Aki Shimazaki.epub;Shimazaki, Aki;Azami;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Shimazaki' dans TITRE;Azami;Shimazaki, Aki
Paupieres (French Edition), Les - Yoko Ogawa.epub;Ogawa, Yoko;Paupieres (French Edition), Les;190;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Ogawa' dans TITRE;Paupieres (French Edition), Les;Ogawa, Yoko
Examen de mon père_ Dix leçons d’anatomie comparée - Jorge Volpi.epub;Volpi, Jorge;Examen de mon père_ Dix leçons d’anatomie comparée;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Examen de mon père_ Dix leçons d’anatomie comparée;Volpi, Jorge
