Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Thompson,Carlene [] Si elle devait mourir (.) Thriller .Z.epub;Thompson,Carlene;Si elle devait mourir (.) Thriller .Z;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Thompson' dans TITRE;Si elle devait mourir (.) Thriller .Z;Thompson,Carlene
merimee_prosper_-_nouvelles_i.epub;Merimee Prosper;Nouvelles I;70;PROBABLE;Auteur n'est pas au format standard | Mots-clés de titre dans AUTEUR;Nouvelles I;Merimee Prosper
Lit double 3 - Janette Bertrand.epub;Janette Bertrand;Lit double 3;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Lit double 3;Janette Bertrand
Noir,Louis [Voyages,explorations,aventures-17] Au Pôle et autour du Pôle (1899) french.zzz.epub;Noir,Louis;Au Pôle et autour du Pôle;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Noir' dans TITRE;Au Pôle et autour du Pôle;Noir,Louis
Malet,Léo [Nouveaux mystères de Paris-12] Casse-pipe à la Nation - Paris 12e (1957) french.zzz.epub;Malet,Léo;Casse-pipe à la Nation - Paris 12e;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Casse-pipe à la Nation - Paris 12e;Malet,Léo
Rowling,J.K. [Harry Potter-3] Harry Potter et le prisonnier d'Azkaban (1999) french.Alex.epub;Rowling,J.K.;Harry Potter et le prisonnier d'Azkaban;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Rowling' dans TITRE;Harry Potter et le prisonnier d'Azkaban;Rowling,J.K.
Dick,Philip K. [La trilogie divine-1] Siva (1981) french.Alex.epub;Dick,Philip K.;Siva;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dick' dans TITRE;Siva;Dick,Philip K.
Oeuvres complètes de Frédéric Nietzsche_ Aurore. ons sur les préjugés moraux - Friedrich Nietzsche.epub;Friedrich Nietzsche;Oeuvres complètes de Frédéric Nietzsche_ Aurore. ons sur les préjugés moraux;70;PROBABLE;Auteur n'est pas au format standard | Mots-clés de titre dans AUTEUR;Oeuvres complètes de Frédéric Nietzsche_ Aurore. ons sur les préjugés moraux;Friedrich Nietzsche
Grisham,John [-01] Non coupable (1989) french.zzz.epub;Grisham,John;Non coupable;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Grisham' dans TITRE;Non coupable;Grisham,John
Harris,Charlaine [] Crimes au clair de lune (.) Fantasy-actuelle .Z.epub;Harris,Charlaine;Crimes au clair de lune (.) Fantasy-actuelle .Z;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Harris' dans TITRE;Crimes au clair de lune (.) Fantasy-actuelle .Z;Harris,Charlaine
Queneau,Raymond [R-15] Zazie dans le métro (1959) french.zzz.epub;Queneau,Raymond;Zazie dans le métro;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Queneau' dans TITRE;Zazie dans le métro;Queneau,Raymond
Gallo,Max [La croix de l'Occident-2] Paris vaut bien une messe (2005) french.Alex.epub;Gallo,Max;Paris vaut bien une messe;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gallo' dans TITRE;Paris vaut bien une messe;Gallo,Max
Gorz,André [] Lettre a D. (2006) french.zzz.epub;Gorz,André;Lettre a D.;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gorz' dans TITRE;Lettre a D.;Gorz,André
Stine,Robert L. [Chair de poule-004] Prisonnier du miroir.epub;Stine,Robert L.;Prisonnier du miroir;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Stine' dans TITRE;Prisonnier du miroir;Stine,Robert L.
James,P.D. [Cycle Adam Dalgliesh-04] Meurtres en blouse blanche (1971) french.zzz.epub;James,P.D.;Meurtres en blouse blanche;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'James' dans TITRE;Meurtres en blouse blanche;James,P.D.
Queneau,Raymond [] Zazie dans le métro.epub;Queneau,Raymond;Zazie dans le métro;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Queneau' dans TITRE;Zazie dans le métro;Queneau,Raymond
Balzac,Honoré de [-8-Etudes philosophiques-16] Adieu (1830) french.zzz.epub;Balzac,Honoré de;Adieu;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Balzac' dans TITRE;Adieu;Balzac,Honoré de
Quarante-cinq - Tome III, Les - Alexandre Dumas.epub;Alexandre Dumas;Tome III, Les;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome III, Les;Alexandre Dumas
Comte de Moret - Tome II, Le - Alexandre Dumas.epub;Alexandre Dumas;Tome II, Le;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome II, Le;Alexandre Dumas
Mankell,Henning [Wallander-02] Meurtriers sans visage (1991) french.zzz.epub;Mankell,Henning;Meurtriers sans visage;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Mankell' dans TITRE;Meurtriers sans visage;Mankell,Henning
A la place du cœur - Saison 2 - Arnaud CATHRINE.epub;CATHRINE, Arnaud;Saison 2;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Saison 2;CATHRINE, Arnaud
Fortuné du Boisgobey [-61] L'oeil du chat - Tome 2 (1888) Policier .F.epub;Tome 2  Policier .F;Fortuné du Boisgobey [-61] L'oeil du chat;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Fortuné du Boisgobey [-61] L'oeil du chat;Tome 2  Policier .F
Christie,Agatha [Tommy et Tuppence-04] Mon petit doigt m'a dit (1968) french.Alex.epub;Christie,Agatha;Mon petit doigt m'a dit;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Christie' dans TITRE;Mon petit doigt m'a dit;Christie,Agatha
Arnaud,Georges-Jean [La compagnie des glaces-29] Mausolée pour une locomotive (1987) french.Alex.epub;Arnaud,Georges-Jean;Mausolée pour une locomotive;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Arnaud' dans TITRE;Mausolée pour une locomotive;Arnaud,Georges-Jean
huguenots - Cent ans de persécutions 1685-1789, Les - Charles Alfred (de) Janzé.epub;Charles Alfred (de) Janzé;Cent ans de persécutions 1685-1789, Les;90;PROBABLE;Article défini en fin d'AUTEUR | Chiffres dans AUTEUR;Cent ans de persécutions 1685-1789, Les;Charles Alfred (de) Janzé
Guieu,Jimmy [-012] Nous les martiens (1954) french.zzz.epub;Guieu,Jimmy;Nous les martiens;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Nous les martiens;Guieu,Jimmy
Guieu,Jimmy [-056] Créatures des neiges.epub;Guieu,Jimmy;Créatures des neiges;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Créatures des neiges;Guieu,Jimmy
Djian,Philippe [] Lent dehors.epub;Djian,Philippe;Lent dehors;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Djian' dans TITRE;Lent dehors;Djian,Philippe
Sarraute,Nathalie [] Pour un oui ou pour un non.epub;Sarraute,Nathalie;Pour un oui ou pour un non;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Sarraute' dans TITRE;Pour un oui ou pour un non;Sarraute,Nathalie
Cook,Glen [Les annales de la compagnie noire-05] Rèves d'acier (1990) french.Alex.epub;Cook,Glen;Rèves d'acier;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cook' dans TITRE;Rèves d'acier;Cook,Glen
Cussler,Clive [Dirk Pitt-13] Onde de choc (1996) french.zzz.epub;Cussler,Clive;Onde de choc;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cussler' dans TITRE;Onde de choc;Cussler,Clive
Higgins,Mary {épouse Clark} [-31] Ni vue ni connue (1997) french.zzz.epub;Higgins,Mary;Ni vue ni connue;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Higgins' dans TITRE;Ni vue ni connue;Higgins,Mary
Koontz,Dean R. [] Lune froide (1994) french.zzz.epub;Koontz,Dean R.;Lune froide;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Koontz' dans TITRE;Lune froide;Koontz,Dean R.
Cole,Jackson [] Premier train pour le Texas (.) Western .Z.epub;Cole,Jackson;Premier train pour le Texas (.) Western .Z;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cole' dans TITRE;Premier train pour le Texas (.) Western .Z;Cole,Jackson
Conrad,Joseph [] Typhon (1903) french.zzz.epub;Conrad,Joseph;Typhon;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Conrad' dans TITRE;Typhon;Conrad,Joseph
Cornwell,Patricia [Kay Scarpetta-10] Cadavre X (1999) french.Alex.epub;Cornwell,Patricia;Cadavre X;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cornwell' dans TITRE;Cadavre X;Cornwell,Patricia
Sagan,Francoise [] Aimez-vous Brahms... (1959) french.zzz.epub;Sagan,Francoise;Aimez-vous Brahms...;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Sagan' dans TITRE;Aimez-vous Brahms...;Sagan,Francoise
San-Felice - Tome III, La - Alexandre Dumas.epub;Alexandre Dumas;Tome III, La;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome III, La;Alexandre Dumas
Martin,Frédéric [] Je suis désolé pour vos plantes (2003) french.feed.epub;Martin,Frédéric;Je suis désolé pour vos plantes;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Martin' dans TITRE;Je suis désolé pour vos plantes;Martin,Frédéric
Joseph Balsamo - Tome I (Les Mémoires d'un médecin) - Alexandre Dumas.epub;Alexandre Dumas;Tome I (Les Mémoires d'un médecin);70;PROBABLE;Auteur n'est pas au format standard | Mots-clés de titre dans AUTEUR;Tome I (Les Mémoires d'un médecin);Alexandre Dumas
Bordage,Pierre [La fraternité du Panca-03] Frère Kalkin (2010) french.Alex.epub;Bordage,Pierre;Frère Kalkin;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Bordage' dans TITRE;Frère Kalkin;Bordage,Pierre
Herbert,Frank [Dune-1] Dune (1965) french.Alex.epub;Herbert,Frank;Dune;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Herbert' dans TITRE;Dune;Herbert,Frank
Collins,Wilkie [-30] C'était écrit (1889) french.zzz.epub;Collins,Wilkie;C'était écrit;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Collins' dans TITRE;C'était écrit;Collins,Wilkie
Clancy,Tom & Pieczenik,Steve [Net Force-Explorers-02] Vandales virtuels (1999) french.zzz.epub;Clancy,Tom & Pieczenik,Steve;Vandales virtuels;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clancy' dans TITRE;Vandales virtuels;Clancy,Tom & Pieczenik,Steve
Randa,Peter {Duquesne,André} [] Enjeu Déterna (1970) Science-fiction .Z.epub;Randa,Peter;Enjeu Déterna;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Randa' dans TITRE;Enjeu Déterna;Randa,Peter
Besson,Luc [Arthur-02] Arthur et la cité interdite (2003) french.Alex.epub;Besson,Luc;Arthur et la cité interdite;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Besson' dans TITRE;Arthur et la cité interdite;Besson,Luc
légende des quatre soldats (Tome 3) - Le Reclus, La - Elizabeth Hoyt.epub;Elizabeth Hoyt;Le Reclus, La;80;PROBABLE;Auteur n'est pas au format standard | Article défini en fin d'AUTEUR;Le Reclus, La;Elizabeth Hoyt
Arnaud,Georges-Jean [La compagnie des glaces-29] Mausolée pour une locomotive (1987) Science-fiction .A.epub;Arnaud,Georges-Jean;Mausolée pour une locomotive;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Arnaud' dans TITRE;Mausolée pour une locomotive;Arnaud,Georges-Jean
Cornwell,Patricia [Kay Scarpetta-13] Signe suspect (2004) french.Alex.epub;Cornwell,Patricia;Signe suspect;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cornwell' dans TITRE;Signe suspect;Cornwell,Patricia
Gaudé,Laurent [] Ouragan (2010) french.zzz.epub;Gaudé,Laurent;Ouragan;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gaudé' dans TITRE;Ouragan;Gaudé,Laurent
Priest,Christopher [] Futur intérieur (1977) french.Alex.epub;Priest,Christopher;Futur intérieur;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Priest' dans TITRE;Futur intérieur;Priest,Christopher
Sollers,Philippe [] Passion fixe (2000) french.zzz.epub;Sollers,Philippe;Passion fixe;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Sollers' dans TITRE;Passion fixe;Sollers,Philippe
Davidson,MaryJanice [Queen Betsy-3] Vampire et complexée (2005) french.Alex.epub;Davidson,MaryJanice;Vampire et complexée;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Davidson' dans TITRE;Vampire et complexée;Davidson,MaryJanice
Allô, Hercule Poirot - Christie,Agatha.epub;Allô, Hercule Poirot;Christie,Agatha;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Christie,Agatha;Allô, Hercule Poirot
Comtesse de Charny - Tome III (Les Mémoires d'un médecin), La - Alexandre Dumas.epub;Alexandre Dumas;Tome III (Les Mémoires d'un médecin), La;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome III (Les Mémoires d'un médecin), La;Alexandre Dumas
Dahl,Roald [J-05] Fantastique maître Renard (1970) french.Alex.epub;Dahl,Roald;Fantastique maître Renard;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dahl' dans TITRE;Fantastique maître Renard;Dahl,Roald
Eddings,David [La trilogie des périls-2] Ceux-qui-brillent (1993) french.zzz.epub;Eddings,David;Ceux-qui-brillent;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Eddings' dans TITRE;Ceux-qui-brillent;Eddings,David
Guieu,Jimmy [-094-Blade et Baker-25] Captifs de la main rouge.epub;Guieu,Jimmy;Captifs de la main rouge;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Captifs de la main rouge;Guieu,Jimmy
Voile Magazine HS 33 - Inconnu(e).epub;Revue politique et littéraire;Voile Magazine HS 33;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Voile Magazine HS 33;Revue politique et littéraire
Guieu,Jimmy [-135-Les chevaliers de lumière-42] Novak contre Novak (.) Science-fiction .Z.epub;Guieu,Jimmy;Novak contre Novak (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Novak contre Novak (.);Guieu,Jimmy
Cast,P.C. & Cast,Kristin [La maison de la nuit-04] Rebelle (.) french.zzz.epub;Cast,P.C. & Cast,Kristin;Rebelle (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cast' dans TITRE;Rebelle (.);Cast,P.C. & Cast,Kristin
Sylvain,Dominique [] Soeurs de sang.epub;Sylvain,Dominique;Soeurs de sang;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Sylvain' dans TITRE;Soeurs de sang;Sylvain,Dominique
pierre_ponson_du_terrail-les_exploits_de_rocambole-tome_2_-_la_mort_du_sauvage.epub;La Mort du Sauvage;Pierre Ponson du Terrail-les Exploits de Rocambole-tome 2;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Pierre Ponson du Terrail-les Exploits de Rocambole-tome 2;La Mort du Sauvage
Rougerie,Jimmy [] Hamlet.epub;Rougerie,Jimmy;Hamlet;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Rougerie' dans TITRE;Hamlet;Rougerie,Jimmy
Dard,Frédéric [San-Antonio-169] Grimpe-la en danseuse (1997) french.zzz.epub;Dard,Frédéric;Grimpe-la en danseuse;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;Grimpe-la en danseuse;Dard,Frédéric
Vargas,Fred [R-02] Ceux qui vont mourir te saluent (.) Policier .Z.epub;Vargas,Fred;Ceux qui vont mourir te saluent (.) Policier .Z;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Vargas' dans TITRE;Ceux qui vont mourir te saluent (.) Policier .Z;Vargas,Fred
Guieu,Jimmy [-] OVNI, E.T. la vérite cachée.epub;Guieu,Jimmy;OVNI, E.T. la vérite cachée;60;PROBABLE;Nom d'auteur connu 'Guieu' dans TITRE;OVNI, E.T. la vérite cachée;Guieu,Jimmy
Le Rouge,Gustave [] Todd Marvel, détective milliardaire - Tome 1 (1923) french.zzz.epub;Le Rouge,Gustave [] Todd Marvel, détective milliardaire;french.zzz, Tome 1;80;PROBABLE;Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;french.zzz, Tome 1;Le Rouge,Gustave [] Todd Marvel, détective milliardaire
pierre_ponson_du_terrail-la_resurrection_de_rocambole-tome_1_-_le_bagne_de_toulon_-_antoinette.epub;Le Bagne de Toulon - Antoinette;Pierre Ponson du Terrail-la Resurrection de Rocambole-tome 1;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Pierre Ponson du Terrail-la Resurrection de Rocambole-tome 1;Le Bagne de Toulon - Antoinette
Poe,Edgar Allan [C-14] Quatre bêtes en une (1836) french.feed.epub;Poe,Edgar Allan;Quatre bêtes en une;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Poe' dans TITRE;Quatre bêtes en une;Poe,Edgar Allan
Kessel,Joseph [-31] Fortune carrée (1932) french.zzz.epub;Kessel,Joseph;Fortune carrée;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Kessel' dans TITRE;Fortune carrée;Kessel,Joseph
Steiner,Kurt [] Brebis galeuses (1974) french.Alex.epub;Steiner,Kurt;Brebis galeuses;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Steiner' dans TITRE;Brebis galeuses;Steiner,Kurt
Robson,Justina [Lila Black-02] Ascenseur pour Démonia (2007) Science-fiction .Z.epub;Robson,Justina;Ascenseur pour Démonia;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Robson' dans TITRE;Ascenseur pour Démonia;Robson,Justina
Robson,Mark [L'oeil du dragon-2] Souffle d'ombre (.) Fantasy,Jeunesse .Z.epub;Robson,Mark;Souffle d'ombre (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Robson' dans TITRE;Souffle d'ombre (.);Robson,Mark
Flaubert,Gustave [] Dictionnaire des idées reçues (1913) french.zzz.epub;Flaubert,Gustave;Dictionnaire des idées reçues;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Flaubert' dans TITRE;Dictionnaire des idées reçues;Flaubert,Gustave
Clavel,Bernard [Le royaume du nord-4] Amarok (1987) french.zzz.epub;Clavel,Bernard;Amarok;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clavel' dans TITRE;Amarok;Clavel,Bernard
Guieu,Jimmy [-031] Demain l'apocalypse (.) Science-fiction .Z.epub;Guieu,Jimmy;Demain l'apocalypse (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Demain l'apocalypse (.);Guieu,Jimmy
Eekhoud,Georges [] Escale-Vigor (1899) french.zzz.epub;Eekhoud,Georges;Escale-Vigor;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Eekhoud' dans TITRE;Escale-Vigor;Eekhoud,Georges
Anderson,Kevin J. [La saga des sept soleils-04] Soleils éclatés.epub;Anderson,Kevin J.;Soleils éclatés;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Anderson' dans TITRE;Soleils éclatés;Anderson,Kevin J.
Higgins,Mary {épouse Clark} [-34] Et nous nous reverrons (1999) french.zzz.epub;Higgins,Mary;Et nous nous reverrons;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Higgins' dans TITRE;Et nous nous reverrons;Higgins,Mary
Feist,Raymond E. [La trilogie de l'empire-1] Fille de l'empire (1987) french.Alex.epub;Feist,Raymond E.;Fille de l'empire;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Feist' dans TITRE;Fille de l'empire;Feist,Raymond E.
Randa,Peter {Duquesne,André} [] Deucalion (1962) french.zzz.epub;Randa,Peter;Deucalion;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Randa' dans TITRE;Deucalion;Randa,Peter
Gautier,Théophile [] Récits fantastiques (.) french.zzz.epub;Gautier,Théophile;Récits fantastiques (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gautier' dans TITRE;Récits fantastiques (.);Gautier,Théophile
Silverberg,Robert [Majipoor-06] Prestimion le Coronal (1999) french.Alex.epub;Silverberg,Robert;Prestimion le Coronal;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Silverberg' dans TITRE;Prestimion le Coronal;Silverberg,Robert
